"results__layerId","results__layerName","results__displayFieldName","results__value","results__attributes__OBJECTID","results__attributes__HES Adı","results__attributes__Kurum","results__attributes__Aşaması(seç)","results__attributes__Akarsu Adı","results__attributes__SHAPE","results__geometryType","results__geometry__x","results__geometry__y","results__geometry__spatialReference__wkid","results__geometry__spatialReference__latestWkid","exceededTransferLimit"
"25","İşletme Durumuna Göre HES","HES_ADI","Zümrüt 4 HES","273","Zümrüt 4 HES","Kamu","master plan, öninceleme","Bardız  Ç.","Point","esriGeometryPoint","42.314107836740661","40.596684749995255","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Hizan HES","1216","Hizan HES","Kamu","Ön Fizibilite","Ahkis D.","Point","esriGeometryPoint","42.387106781010267","38.110936018244992","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Alasu HES","1108","Alasu HES","Özel(Yap İşlet)","Ön Fizibilite","Şefttelan D.","Point","esriGeometryPoint","42.4038179417294","38.292217604546472","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Uyanık HES","1241","Uyanık HES","Özel(Yap İşlet)","Ön Fizibilite","Horoz Ve Bola D.","Point","esriGeometryPoint","42.475123373562973","38.24234185794446","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","İncili HES","1286","İncili HES","Özel(Yap İşlet)","Fizibilite","Ahkis Büyük Dere","Point","esriGeometryPoint","42.546553454648986","38.266805227203605","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dönertaş HES","1313","Dönertaş HES","Özel(Yap İşlet)","Fizibilite","Kesan D.","Point","esriGeometryPoint","42.563840193373991","38.316874971349797","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Derin HES","1268","Derin HES","Özel(Yap İşlet)","Fizibilite","Horoz,Cemikati D.","Point","esriGeometryPoint","42.564449119381436","38.115651910646569","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Pervari HES","1255","Pervari HES","Kamu","Ön İnceleme","Botan Ç.","Point","esriGeometryPoint","42.579735315600587","37.962887817731819","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Polat HES","1152","Polat HES","Özel(Yap İşlet)","Ön Fizibilite","Bidar","Point","esriGeometryPoint","42.608429428989858","37.978349538649866","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Posof -3 (Söğutlükaya)","1736","Posof -3 (Söğutlükaya)","Özel(Yap İşlet)","SKHA","Posof Cayı","Point","esriGeometryPoint","42.693842116542193","41.491066832495846","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Keskin HES","1259","Keskin HES","Kamu","Ön İnceleme","Botan","Point","esriGeometryPoint","42.703113155387726","37.955449163853757","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bahçesaray HES","1185","Bahçesaray HES","Özel(Yap İşlet)","Ön Fizibilite","Müküs Ç.","Point","esriGeometryPoint","42.76886446171455","38.063199122467147","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kılıçlı -2 HES","57","Kılıçlı -2 HES","Özel(Yap İşlet)","SKHA","Taşlık Dere","Point","esriGeometryPoint","35.955998302976631","37.999386641865811","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Öner HES","58","Öner HES","Özel(Yap İşlet)","Fizibilite","Mersin Ç.","Point","esriGeometryPoint","35.968722783905704","37.061496517824011","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yamaç HES","391","Yamaç HES","Özel(Yap İşlet)","SKHA","Kesik Dere","Point","esriGeometryPoint","36.026262090708961","37.50705311410195","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Höçgören HES","386","Höçgören HES","Özel(Yap İşlet)","SKHA","Savrun Ç.","Point","esriGeometryPoint","36.165872737458443","37.579140654969692","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Osmanlı 2 Regülatörü Ve HES","118","Osmanlı 2 Regülatörü Ve HES","Özel(Yap İşlet)","Fizibilite","Çan Dere","Point","esriGeometryPoint","36.205394914184325","37.888876239565192","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çona  HES","113","Çona  HES","Özel(Yap İşlet)","Fizibilite","Yarpuz Ç.","Point","esriGeometryPoint","36.344315463769924","37.093843646359119","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Köprü HES","411","Köprü HES","Kamu","proje","Gök Dere","Point","esriGeometryPoint","36.433580340495823","37.36840622812182","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Horu HES","393","Horu HES","Özel(Yap İşlet)","SKHA","Horu Ç.","Point","esriGeometryPoint","36.443133566256186","37.172441655012641","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tahtaköprü HES","410","Tahtaköprü HES","Özel(Yap İşlet)","SKHA","Karasu Ç.","Point","esriGeometryPoint","36.686687773518749","36.85426242448515","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Almus HES","419","Almus HES","Kamu","isletmede","Yeşilırmak","Point","esriGeometryPoint","36.899911294064516","40.406846329866582","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Uzuntepe  ","159","Uzuntepe","Özel(Yap İşlet Devret)","Fizibilite","Nergile Ç.","Point","esriGeometryPoint","37.170247297090093","38.019588297827838","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kayacık HES","467","Kayacık HES","Özel(Yap İşlet)","Fizibilite","Cevizdere","Point","esriGeometryPoint","37.177850464358734","40.948606997795991","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Teleme ","1428","Teleme","Özel(Yap İşlet Devret)","Fizibilite","Göksu N.","Point","esriGeometryPoint","37.31243355726054","37.880475453353768","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Başköy HES","460","Başköy HES","Özel(Yap İşlet)","Fizibilite","Cevizdere","Point","esriGeometryPoint","37.320352818957801","41.078913635998653","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aksu","160","Aksu","Özel(Yap İşlet)","Fizibilite","Aksu Ç.","Point","esriGeometryPoint","37.429537288210895","37.714983041810449","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Söğütlü   ","1452","Söğütlü","Özel(Yap İşlet)","Fizibilite","Söğütlübuynu D.","Point","esriGeometryPoint","37.526806365474471","38.255596572523672","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sofular HES","301","Sofular HES","Özel(Yap İşlet Devret)","SKHA","Tohma Ç.","Point","esriGeometryPoint","37.572852248094144","38.918190620525657","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kantarma","1441","Kantarma","Özel(Yap İşlet Devret)","Fizibilite","Söğütlü Ç.","Point","esriGeometryPoint","37.580640962918842","38.199485599519043","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Boyalı HES","145","Boyalı HES","Özel(Yap İşlet)","SKHA","Null","Point","esriGeometryPoint","37.599345940640958","40.220498422064942","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Koyulhisar HES","430","Koyulhisar HES","Özel(Yap İşlet)","SKHA","Kelkit","Point","esriGeometryPoint","37.68697472696217","40.310549853525245","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Topçam HES","429","Topçam HES","Kamu","insa halinde","Melet","Point","esriGeometryPoint","37.794846828032505","40.655680692411508","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kuşkonmaz HES","364","Kuşkonmaz HES","Özel(Yap İşlet Devret)","Fizibilite","Tohma Ç.","Point","esriGeometryPoint","37.946430600301518","38.52942325502012","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Mursal-1 HES","153","Mursal-1 HES","Özel(Yap İşlet)","SKHA","Nih Ç.","Point","esriGeometryPoint","37.986785170473738","39.23559334819879","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ahiköy I HES","1394","Ahiköy I HES","Kamu","isletmede","Nih Ç.","Point","esriGeometryPoint","38.061750851458555","39.314911933884062","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Serpin HES","663","Serpin HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.076101271745721","40.65394550728103","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kızılev HES","1560","Kızılev HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.093034107948036","40.690699291792924","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ören HES","772","Ören HES","Kamu","SKHA","Null","Point","esriGeometryPoint","38.107312190608617","40.727709741325583","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tohma HES","340","Tohma HES","Özel(Yap İşlet Devret)","Isletmede","Tohma Ç.","Point","esriGeometryPoint","38.116387093639517","38.524747984897424","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Akın HES","808","Akın HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","38.11955746436481","40.732395491122332","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kılıçkaya HES","869","Kılıçkaya HES","Kamu","isletmede","Null","Point","esriGeometryPoint","38.191133436148135","40.241399892497945","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kınık HES","295","Kınık HES","Özel(Yap İşlet Devret)","Fizibilite","Cevizli Ç.","Point","esriGeometryPoint","38.205055655701123","39.017196268295564","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Paşalı HES","809","Paşalı HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","38.220739285147374","40.559705344464057","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yoncalı HES","336","Yoncalı HES","Özel(Yap İşlet Devret)","Fizibilite","Taş Köprü","Point","esriGeometryPoint","38.343749262960877","39.064244451791154","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yüce HES","1515","Yüce HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.438282746775137","40.692679664335955","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Barca HES","841","Barca HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","38.441626231162353","40.903244853988703","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Küçük HES","186","Küçük HES","Kamu","planlama","Kuru D.","Point","esriGeometryPoint","38.462805444380265","39.651363591042255","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aydın HES","195","Aydın HES","Kamu","master plan, öninceleme","Karabudak D.","Point","esriGeometryPoint","38.468375082819435","39.766906118552861","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Beypınar HES","1398","Beypınar HES","Özel(Yap İşlet)","Isletmede","S4 Sulama Kanalı","Point","esriGeometryPoint","38.498110581525147","40.088587703201043","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Sümer HES","678","Sümer HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.537892559349956","40.345017624801137","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Mengel HES","309","Mengel HES","Özel(Yap İşlet Devret)","Fizibilite","Fındık Ç.","Point","esriGeometryPoint","38.585323434720934","38.143255994312973","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Koçak HES","706","Koçak HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","38.610054270789391","40.132617847263298","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Moran HES","639","Moran HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.737094107724829","40.363637585558322","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Oba","1475","Oba","Özel(Yap İşlet Devret)","Fizibilite","Kahta Ç.,Büyükçay","Point","esriGeometryPoint","38.771481486954613","38.035135392775501","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Ahallı HES","765","Ahallı HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","38.795955005090264","40.79142621260835","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Şanlıurfa HES","1101","Şanlıurfa HES","Kamu","isletmede","Ana İsale Kanalı","Point","esriGeometryPoint","38.848666855814201","37.161440093842693","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Tirebolu HES","1577","Tirebolu HES","Kamu","planlama","Harşit","Point","esriGeometryPoint","38.848737639159545","40.9937711422685","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Aslancık HES","1578","Aslancık HES","Kamu","FZB","Null","Point","esriGeometryPoint","38.852462404347769","40.877316027761182","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","A.Mah. HES","207","A.Mah. HES","Kamu","planlama","Kömür Ç.","Point","esriGeometryPoint","39.024825249040695","39.649880831135519","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Melik HES","242","Melik HES","Kamu","master plan, öninceleme","Kömür","Point","esriGeometryPoint","39.0330431770929","39.621100189010733","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kemah Barajı HES","440","Kemah Barajı HES","Kamu","planlama","Fırat","Point","esriGeometryPoint","39.076086706550008","39.604473730018704","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Telli HES","689","Telli HES","Kamu","İnşaat aşaması","Null","Point","esriGeometryPoint","39.082796174419144","40.854638799258289","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Berat","164","Berat","Özel(Yap İşlet Devret)","Fizibilite","Yenibardak Ç.","Point","esriGeometryPoint","39.11347404439676","38.137719501504172","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kürtün HES","1584","Kürtün HES","Kamu","Null","Null","Point","esriGeometryPoint","39.140653145043565","40.672773012335227","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Nata HES","666","Nata HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.157506451431203","40.462681729739764","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Cardaklı HES","936","Cardaklı HES","Özel(Yap İşlet)","On_Basvuru","Null","Point","esriGeometryPoint","39.190271420304214","38.307422954686515","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","İnköy HES","329","İnköy HES","Özel(Yap İşlet Devret)","Fizibilite","Hozat D.","Point","esriGeometryPoint","39.278404095468943","38.997421298683008","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Varlık HES","1552","Varlık HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.287142692611773","40.91962166704289","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çardaklı  HES","215","Çardaklı  HES","Kamu","master plan, öninceleme","Çardaklı","Point","esriGeometryPoint","39.297502475076485","39.85276421767378","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Çanakçı HES","687","Çanakçı HES","Kamu","EIE","Null","Point","esriGeometryPoint","39.350130721499973","40.984532167667467","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Saral V HES","796","Saral V HES","Kamu","Ön Başvuru","Null","Point","esriGeometryPoint","39.500202867876396","40.9560021131159","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Dinar HES","286","Dinar HES","Özel(Yap İşlet Devret)","Lisans","Aksu N.","Point","esriGeometryPoint","39.505332499015616","39.049783877747025","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Bozkaya HES","368","Bozkaya HES","Özel(Yap İşlet Devret)","Fizibilite","Munzur Suyu","Point","esriGeometryPoint","39.539562268218546","39.106962522378907","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Cevher-2 HES","730","Cevher-2 HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.587609160994468","40.671144137443463","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Arısu HES","1538","Arısu HES","Özel(Yap İşlet Devret)","Insa Halinde","Maden D.","Point","esriGeometryPoint","39.590094876459275","40.732220827931044","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Cevher-I HES","731","Cevher-I HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.597114748776242","40.693225857676545","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Cinali HES","757","Cinali HES","Kamu","Başvuru","Null","Point","esriGeometryPoint","39.681222700156709","40.813470656136118","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Biga HES","828","Biga HES","Kamu","Ön Rapor","Null","Point","esriGeometryPoint","39.688182357252799","40.610745885211067","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Girlevik-I","431","Girlevik-I","Kamu","isletmede","Akpınar D.","Point","esriGeometryPoint","39.724142591444995","39.58700278964767","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kaynarca HES","260","Kaynarca HES","Kamu","master plan, öninceleme","Fırat","Point","esriGeometryPoint","39.727269694718785","39.647089183787742","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Yakut 1 HES","191","Yakut 1 HES","Kamu","master plan, öninceleme","Fırat N.","Point","esriGeometryPoint","39.751239569623053","39.61033447618108","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kuşluk HES","691","Kuşluk HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.911373708573798","40.608584655955546","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Kuşluk HES","1526","Kuşluk HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.911373708573798","40.608584655955546","4326","4326",""
"25","İşletme Durumuna Göre HES","HES_ADI","Pazarcık HES","836","Pazarcık HES","Kamu","FZB","Null","Point","esriGeometryPoint","39.965376271449252","40.592520099782021","4326","4326",""
